"word"	"n"	"right_spelling"
"Nestle's"	3	FALSE
"Nev"	3	FALSE
"Newland"	3	FALSE
"NewZealand"	3	FALSE
"ney"	3	FALSE
"NH"	3	FALSE
"nhat"	3	FALSE
"Nicklin"	3	FALSE
"Nickols"	3	FALSE
"nile"	3	FALSE
"ninetynine"	3	FALSE
"Nissen"	3	FALSE
"nodoubt"	3	FALSE
"nomore"	3	FALSE
"Noncommissioned"	3	FALSE
"nonpaying"	3	FALSE
"nonproductive"	3	FALSE
"Noogoora"	3	FALSE
"noone"	3	FALSE
"Norddeutscher"	3	FALSE
"northeastern"	3	FALSE
"northsouth"	3	FALSE
"not.be"	3	FALSE
"notask"	3	FALSE
"nothave"	3	FALSE
"notthe"	3	FALSE
"Nullabor"	3	FALSE
"O.B.E"	3	FALSE
"O.S"	3	FALSE
"O'Loghlin"	3	FALSE
"O'Loughlin"	3	FALSE
"Ob"	3	FALSE
"oceangoing"	3	FALSE
"Od"	3	FALSE
"Oddfellows"	3	FALSE
"oE"	3	FALSE
"of_"	3	FALSE
"of11"	3	FALSE
"of11s"	3	FALSE
"ofNew"	3	FALSE
"ofother"	3	FALSE
"oftentimes"	3	FALSE
"Ogilvie"	3	FALSE
"Ohe"	3	FALSE
"ohn"	3	FALSE
"OilRefineries"	3	FALSE
"ono"	3	FALSE
"Onslow"	3	FALSE
"Oonah"	3	FALSE
"operat"	3	FALSE
"opinon"	3	FALSE
"oppor"	3	FALSE
"Oppositon"	3	FALSE
"orin"	3	FALSE
"orto"	3	FALSE
"Osmar"	3	FALSE
"othercountries"	3	FALSE
"ould"	3	FALSE
"outofpocket"	3	FALSE
"ov"	3	FALSE
"overcapitalization"	3	FALSE
"overnment"	3	FALSE
"Oxenham"	3	FALSE
"Pagewood"	3	FALSE
"Pago"	3	FALSE
"Pandit"	3	FALSE
"pany"	3	FALSE
"Parafield"	3	FALSE
"paragraphb"	3	FALSE
"partof"	3	FALSE
"parttime"	3	FALSE
"partv"	3	FALSE
"Partv"	3	FALSE
"pay1s"	3	FALSE
"payasyouearn"	3	FALSE
"pe"	3	FALSE
"pearlers"	3	FALSE
"pecuniarily"	3	FALSE
"Penton"	3	FALSE
"pentropic"	3	FALSE
"peoplewho"	3	FALSE
"perfervid"	3	FALSE
"perience"	3	FALSE
"perton"	3	FALSE
"Petkov"	3	FALSE
"Petriana"	3	FALSE
"petro"	3	FALSE
"phonetoll"	3	FALSE
"Phonetoll"	3	FALSE
"Pilbara"	3	FALSE
"Pinery"	3	FALSE
"Plummer"	3	FALSE
"Polaris"	3	FALSE
"Polda"	3	FALSE
"poli"	3	FALSE
"Pomeroy"	3	FALSE
"Pont"	3	FALSE
"porta"	3	FALSE
"Portsea"	3	FALSE
"potch"	3	FALSE
"Potsdam"	3	FALSE
"poultryfarmers"	3	FALSE
"prac"	3	FALSE
"Prendergast"	3	FALSE
"prepared1"	3	FALSE
"preparedto"	3	FALSE
"pricefixing"	3	FALSE
"priceof"	3	FALSE
"profitmongers"	3	FALSE
"Proprietory"	3	FALSE
"provi"	3	FALSE
"pu"	3	FALSE
"publicservants"	3	FALSE
"pui"	3	FALSE
"Qld"	3	FALSE
"quasijudicial"	3	FALSE
"Quilpie"	3	FALSE
"R.A.A"	3	FALSE
"r.o"	3	FALSE
"ra"	3	FALSE
"Rafferty"	3	FALSE
"Raggatt"	3	FALSE
"raggers"	3	FALSE
"Raine"	3	FALSE
"ral"	3	FALSE
"rales"	3	FALSE
"Ramsey"	3	FALSE
"Ramu"	3	FALSE
"ratoon"	3	FALSE
"recom"	3	FALSE
"ree"	3	FALSE
"reestablish"	3	FALSE
"regula"	3	FALSE
"representativesof"	3	FALSE
"repudiationists"	3	FALSE
"res"	3	FALSE
"respectof"	3	FALSE
"Ribbentrop"	3	FALSE
"Riverland"	3	FALSE
"Riverstone"	3	FALSE
"Robinvale"	3	FALSE
"Rocke"	3	FALSE
"Rocklea"	3	FALSE
"Roebourne"	3	FALSE
"Rofe"	3	FALSE
"Rohan"	3	FALSE
"Rothbury"	3	FALSE
"rouseabouts"	3	FALSE
"Rozelle"	3	FALSE
"Rumania"	3	FALSE
"Runciman"	3	FALSE
"rup"	3	FALSE
"S50,000"	3	FALSE
"said1"	3	FALSE
"Sainsbury"	3	FALSE
"Sandgate"	3	FALSE
"satis"	3	FALSE
"Schache"	3	FALSE
"Schlink"	3	FALSE
"Seaham"	3	FALSE
"secondclass"	3	FALSE
"SecretaryGeneral"	3	FALSE
"sectionof"	3	FALSE
"seethat"	3	FALSE
"selfevident"	3	FALSE
"selfrespect"	3	FALSE
"Sempill"	3	FALSE
"sentatives"	3	FALSE
"Ser"	3	FALSE
"Serbonian"	3	FALSE
"Seullin"	3	FALSE
"SGHWR"	3	FALSE
"shall.be"	3	FALSE
"Sharkey's"	3	FALSE
"Sharkeys"	3	FALSE
"Sharpeville"	3	FALSE
"Shedden"	3	FALSE
"sheetings"	3	FALSE
"shellers"	3	FALSE
"Shiels"	3	FALSE
"shouldlike"	3	FALSE
"showthat"	3	FALSE
"sible"	3	FALSE
"Siddons"	3	FALSE
"sidered"	3	FALSE
"sim"	3	FALSE
"Sims"	3	FALSE
"Sino"	3	FALSE
"skivers"	3	FALSE
"Skymaster"	3	FALSE
"sm"	3	FALSE
"Smyth"	3	FALSE
"so.I"	3	FALSE
"soI"	3	FALSE
"solubles"	3	FALSE
"sooled"	3	FALSE
"sorb"	3	FALSE
"specialty"	3	FALSE
"Spiers"	3	FALSE
"sponsible"	3	FALSE
"squattocracy"	3	FALSE
"stales"	3	FALSE
"stated1"	3	FALSE
"Stateswould"	3	FALSE
"ster"	3	FALSE
"stitution"	3	FALSE
"stockfeed"	3	FALSE
"stockowners"	3	FALSE
"stopes"	3	FALSE
"Storrer"	3	FALSE
"stripperharvesters"	3	FALSE
"Stromlo"	3	FALSE
"Subandrio"	3	FALSE
"subbase"	3	FALSE
"subbranches"	3	FALSE
"Sugarloaf"	3	FALSE
"suggestthat"	3	FALSE
"supervize"	3	FALSE
"Sutch"	3	FALSE
"swagman"	3	FALSE
"Syd"	3	FALSE
"Syme"	3	FALSE
"Symons"	3	FALSE
"T.V"	3	FALSE
"t6"	3	FALSE
"TAFE"	3	FALSE
"taining"	3	FALSE
"tak"	3	FALSE
"talcing"	3	FALSE
"Tange"	3	FALSE
"tariffists"	3	FALSE
"tate"	3	FALSE
"taxgatherer"	3	FALSE
"tc"	3	FALSE
"TCN"	3	FALSE
"tEe"	3	FALSE
"Telopea"	3	FALSE
"Temora"	3	FALSE
"Teralba"	3	FALSE
"Territoria"	3	FALSE
"th.e"	3	FALSE
"th.it"	3	FALSE
"th'em"	3	FALSE
"th6"	3	FALSE
"tha't"	3	FALSE
"thanthat"	3	FALSE
"thanthe"	3	FALSE
"that_"	3	FALSE
"that.it"	3	FALSE
"thatall"	3	FALSE
"thathas"	3	FALSE
"thatit"	3	FALSE
"thatno"	3	FALSE
"thatof"	3	FALSE
"thatsome"	3	FALSE
"thatthere"	3	FALSE
"theAct"	3	FALSE
"theamendment"	3	FALSE
"theAttorneyGeneral"	3	FALSE
"thebenefit"	3	FALSE
"theBritish"	3	FALSE
"TheCHAIRMAN"	3	FALSE
"theclause"	3	FALSE
"theConstitution"	3	FALSE
"thef"	3	FALSE
"thefact"	3	FALSE
"thefollowing"	3	FALSE
"thegeneral"	3	FALSE
"TheGovernment"	3	FALSE
"thegreat"	3	FALSE
"thehands"	3	FALSE
"theLabour"	3	FALSE
"them1"	3	FALSE
"TheMinister"	3	FALSE
"theother"	3	FALSE
"theParliament"	3	FALSE
"thepress"	3	FALSE
"theproposed"	3	FALSE
"Thequestion"	3	FALSE
"Thereis"	3	FALSE
"theresult"	3	FALSE
"therewill"	3	FALSE
"Thermit"	3	FALSE
"theState"	3	FALSE
"theTariff"	3	FALSE
"thetime"	3	FALSE
"theUnited"	3	FALSE
"thevery"	3	FALSE
"theword"	3	FALSE
"theworld"	3	FALSE
"theyare"	3	FALSE
"Thi3"	3	FALSE
"thi9"	3	FALSE
"thing3"	3	FALSE
"thirtyeight"	3	FALSE
"thirtyfive"	3	FALSE
"thirtyfour"	3	FALSE
"thirtythree"	3	FALSE
"thismeasure"	3	FALSE
"thissubject"	3	FALSE
"Thorold"	3	FALSE
"threefifths"	3	FALSE
"threeyears"	3	FALSE
"tical"	3	FALSE
"Tilbury"	3	FALSE
"Tilley"	3	FALSE
"Timson"	3	FALSE
"Tinto"	3	FALSE
"Tivoli"	3	FALSE
"tO"	3	FALSE
"to7.45"	3	FALSE
"tocome"	3	FALSE
"Tocumwal"	3	FALSE
"toget"	3	FALSE
"togive"	3	FALSE
"tohim"	3	FALSE
"toits"	3	FALSE
"tolook"	3	FALSE
"tomeet"	3	FALSE
"Toongabbie"	3	FALSE
"Toose"	3	FALSE
"toprovide"	3	FALSE
"torate"	3	FALSE
"toria"	3	FALSE
"tosay"	3	FALSE
"totheir"	3	FALSE
"tothose"	3	FALSE
"towellings"	3	FALSE
"towhether"	3	FALSE
"towhom"	3	FALSE
"tra"	3	FALSE
"tradeunion"	3	FALSE
"tranquility"	3	FALSE
"TransAustralian"	3	FALSE
"tration"	3	FALSE
"Treasurership"	3	FALSE
"tributers"	3	FALSE
"trols"	3	FALSE
"troublous"	3	FALSE
"trunkline"	3	FALSE
"ts"	3	FALSE
"Tsetung"	3	FALSE
"tto"	3	FALSE
"tuan"	3	FALSE
"Tudawali"	3	FALSE
"tue"	3	FALSE
"Tumblong"	3	FALSE
"tunity"	3	FALSE
"tuy"	3	FALSE
"twentyeight"	3	FALSE
"twentyfive"	3	FALSE
"U2"	3	FALSE
"ugo"	3	FALSE
"Ulam"	3	FALSE
"Ulm"	3	FALSE
"unableto"	3	FALSE
"unballasted"	3	FALSE
"unci"	3	FALSE
"unco"	3	FALSE
"undischarged"	3	FALSE
"Une"	3	FALSE
"unfinancial"	3	FALSE
"unfits"	3	FALSE
"unhonoured"	3	FALSE
"unionistic"	3	FALSE
"UnitedStates"	3	FALSE
"unrecouped"	3	FALSE
"unsewered"	3	FALSE
"unstinted"	3	FALSE
"unsworn"	3	FALSE
"UNTSO"	3	FALSE
"upthe"	3	FALSE
"useof"	3	FALSE
"Ustasha"	3	FALSE
"ustralia"	3	FALSE
"V.D"	3	FALSE
"valueof"	3	FALSE
"vapourings"	3	FALSE
"Ve"	3	FALSE
"ven"	3	FALSE
"vere"	3	FALSE
"Verran"	3	FALSE
"Vh"	3	FALSE
"vidual"	3	FALSE
"vised"	3	FALSE
"Vishinsky"	3	FALSE
"w'ho"	3	FALSE
"Waikerie"	3	FALSE
"Wakool"	3	FALSE
"Wale3"	3	FALSE
"Walgett"	3	FALSE
"Wallach"	3	FALSE
"Wallarah"	3	FALSE
"Wanstead"	3	FALSE
"was1"	3	FALSE
"wastepaper"	3	FALSE
"wasthat"	3	FALSE
"waT"	3	FALSE
"wefind"	3	FALSE
"Weickhardt"	3	FALSE
"weil"	3	FALSE
"wellbalanced"	3	FALSE
"wellconsidered"	3	FALSE
"wellfounded"	3	FALSE
"wemay"	3	FALSE
"wen"	3	FALSE
"Weshall"	3	FALSE
"Westralia"	3	FALSE
"whatI"	3	FALSE
"wheatproducing"	3	FALSE
"Wheeldon"	3	FALSE
"whetherthey"	3	FALSE
"whichhave"	3	FALSE
"whichit"	3	FALSE
"Whitton"	3	FALSE
"Whybrow"	3	FALSE
"Wickham"	3	FALSE
"Wienholt"	3	FALSE
"willhe"	3	FALSE
"willnot"	3	FALSE
"Winchcombe"	3	FALSE
"Wirth's"	3	FALSE
"witha"	3	FALSE
"witu"	3	FALSE
"Wolskel"	3	FALSE
"Woodford"	3	FALSE
"woolbroking"	3	FALSE
"Woolloomooloo"	3	FALSE
"Woolloongabba"	3	FALSE
"woolpacks"	3	FALSE
"Woolwich"	3	FALSE
"would.be"	3	FALSE
"wouldhave"	3	FALSE
"Wragge's"	3	FALSE
"xxxv"	3	FALSE
"Yaralla"	3	FALSE
"Yeo"	3	FALSE
"yester"	3	FALSE
"Yorke"	3	FALSE
"yoting"	3	FALSE
"Yuendumu"	3	FALSE
"ZealandAustralia"	3	FALSE
"Zealandia"	3	FALSE
"_the"	2	FALSE
"1,200m"	2	FALSE
"1,400m"	2	FALSE
"1,770m"	2	FALSE
"1.2m"	2	FALSE
"1.3m"	2	FALSE
"10.8m"	2	FALSE
"100a"	2	FALSE
"100s"	2	FALSE
"105b"	2	FALSE
"105m"	2	FALSE
"10a"	2	FALSE
"10S"	2	FALSE
"111s"	2	FALSE
"12.6m"	2	FALSE
"122.5m"	2	FALSE
"125m"	2	FALSE
"12S"	2	FALSE
"130m"	2	FALSE
"133s"	2	FALSE
"13A"	2	FALSE
"14.2m"	2	FALSE
"140s"	2	FALSE
"142m"	2	FALSE
"15.5m"	2	FALSE
"158m"	2	FALSE
"15a"	2	FALSE
"15B"	2	FALSE
"15E"	2	FALSE
"15J"	2	FALSE
"15Jd"	2	FALSE
"167m"	2	FALSE
"168m"	2	FALSE
"16b"	2	FALSE
"16d"	2	FALSE
"16f"	2	FALSE
"16ths"	2	FALSE
"170a"	2	FALSE
"194G"	2	FALSE
"196S"	2	FALSE
"19m"	2	FALSE
"1he"	2	FALSE
"1S4"	2	FALSE
"1S79"	2	FALSE
"1S91"	2	FALSE
"1S97"	2	FALSE
"1SS4"	2	FALSE
"1th"	2	FALSE
"2,784m"	2	FALSE
"2,800m"	2	FALSE
"2.4m"	2	FALSE
"2.5m"	2	FALSE
"208m"	2	FALSE
"211s"	2	FALSE
"22,000m"	2	FALSE
"220m"	2	FALSE
"225m"	2	FALSE
"22c"	2	FALSE
"244m"	2	FALSE
"24aa"	2	FALSE
"24d"	2	FALSE
"257b"	2	FALSE
"25c"	2	FALSE
"25d"	2	FALSE
"262a"	2	FALSE
"26a"	2	FALSE
"26E"	2	FALSE
"27A"	2	FALSE
"27Vi"	2	FALSE
"280m"	2	FALSE
"2991s"	2	FALSE
"29aa"	2	FALSE
"2AD"	2	FALSE
"2BE"	2	FALSE
"2BL"	2	FALSE
"2CN"	2	FALSE
"2FC"	2	FALSE
"2jd"	2	FALSE
"2SM"	2	FALSE
"2XL"	2	FALSE
"2Yi"	2	FALSE
"3,500m"	2	FALSE
"3.2m"	2	FALSE
"3.5m"	2	FALSE
"3.6d"	2	FALSE
"30.7m"	2	FALSE
"300s"	2	FALSE
"31a"	2	FALSE
"33.5c"	2	FALSE
"33J"	2	FALSE
"34A"	2	FALSE
"34m"	2	FALSE
"350m"	2	FALSE
"353c"	2	FALSE
"38s"	2	FALSE
"39c"	2	FALSE
"39s"	2	FALSE
"3aid"	2	FALSE
"3b"	2	FALSE
"3f"	2	FALSE
"3Jd"	2	FALSE
"3KZ"	2	FALSE
"3lst"	2	FALSE
"3o"	2	FALSE
"3S"	2	FALSE
"3V4"	2	FALSE
"3XY"	2	FALSE
"4,500m"	2	FALSE
"4,755m"	2	FALSE
"4.8d"	2	FALSE
"4.8m"	2	FALSE
"41s"	2	FALSE
"43h"	2	FALSE
"45c"	2	FALSE
"45d"	2	FALSE
"45w"	2	FALSE
"47a"	2	FALSE
"47m"	2	FALSE
"487.6m"	2	FALSE
"48a"	2	FALSE
"48c"	2	FALSE
"48m"	2	FALSE
"4jd"	2	FALSE
"4o"	2	FALSE
"4S9"	2	FALSE
"4SD"	2	FALSE
"5,000m"	2	FALSE
"5.5m"	2	FALSE
"51a"	2	FALSE
"52a"	2	FALSE
"53m"	2	FALSE
"547m"	2	FALSE
"55m"	2	FALSE
"56a"	2	FALSE
"56d"	2	FALSE
"56s"	2	FALSE
"57a"	2	FALSE
"57aa"	2	FALSE
"5J"	2	FALSE
"5or"	2	FALSE
"5S"	2	FALSE
"6.5m"	2	FALSE
"62s"	2	FALSE
"665m"	2	FALSE
"67c"	2	FALSE
"683m"	2	FALSE
"6b"	2	FALSE
"6e"	2	FALSE
"7,883m"	2	FALSE
"707s"	2	FALSE
"727s"	2	FALSE
"75c"	2	FALSE
"75s"	2	FALSE
"775m"	2	FALSE
"79a"	2	FALSE
"79m"	2	FALSE
"7e"	2	FALSE
"7fd"	2	FALSE
"7jd"	2	FALSE
"8,000m"	2	FALSE
"8,738m"	2	FALSE
"81m"	2	FALSE
"82d"	2	FALSE
"83a"	2	FALSE
"85c"	2	FALSE
"88s"	2	FALSE
"89m"	2	FALSE
"8a"	2	FALSE
"8in"	2	FALSE
"8L"	2	FALSE
"8o"	2	FALSE
"8p.m"	2	FALSE
"9.4m"	2	FALSE
"900m"	2	FALSE
"90c"	2	FALSE
"90s"	2	FALSE
"95s"	2	FALSE
"9aid"	2	FALSE
"9id"	2	FALSE
"a:i"	2	FALSE
"A.E.I"	2	FALSE
"A.J"	2	FALSE
"a.m.J"	2	FALSE
"a.s"	2	FALSE
"a.t"	2	FALSE
"A.T.V"	2	FALSE
"A.W.L"	2	FALSE
"a'bout"	2	FALSE
"A'ery"	2	FALSE
"a'n"	2	FALSE
"A's"	2	FALSE
"A11"	2	FALSE
"Aa"	2	FALSE
"AAP"	2	FALSE
"AbelPensky"	2	FALSE
"Aberfoyle"	2	FALSE
"Abergowrie"	2	FALSE
"ablebodied"	2	FALSE
"abouts"	2	FALSE
"absurdum"	2	FALSE
"abusiness"	2	FALSE
"acause"	2	FALSE
"accommo"	2	FALSE
"acf"	2	FALSE
"Acf"	2	FALSE
"aci"	2	FALSE
"Acland"	2	FALSE
"aconsiderable"	2	FALSE
"acording"	2	FALSE
"acountry"	2	FALSE
"actory"	2	FALSE
"actthat"	2	FALSE
"actured"	2	FALSE
"acturers"	2	FALSE
"Adamstown"	2	FALSE
"Ade"	2	FALSE
"adebt"	2	FALSE
"admisericordiam"	2	FALSE
"Adolphus"	2	FALSE
"adop"	2	FALSE
"adoptedby"	2	FALSE
"aduty"	2	FALSE
"advo"	2	FALSE
"aerogen"	2	FALSE
"AEWL"	2	FALSE
"af"	2	FALSE
"afair"	2	FALSE
"afew"	2	FALSE
"afortnight"	2	FALSE
"afterhis"	2	FALSE
"afterthe"	2	FALSE
"ag"	2	FALSE
"Agc"	2	FALSE
"agin"	2	FALSE
"agreed1"	2	FALSE
"agreedto"	2	FALSE
"agreethat"	2	FALSE
"agrostologist"	2	FALSE
"Ai"	2	FALSE
"aif"	2	FALSE
"aiia"	2	FALSE
"airconditioned"	2	FALSE
"aircraftsman"	2	FALSE
"Airlie"	2	FALSE
"Alanbrooke"	2	FALSE
"alarge"	2	FALSE
"Aldwych"	2	FALSE
"Alexei"	2	FALSE
"Alighieri"	2	FALSE
"aline"	2	FALSE
"alkalies"	2	FALSE
"All.Union"	2	FALSE
"Allars"	2	FALSE
"allembracing"	2	FALSE
"allimportant"	2	FALSE
"allin"	2	FALSE
"Allnutt"	2	FALSE
"allowedto"	2	FALSE
"allowthe"	2	FALSE
"allround"	2	FALSE
"allthe"	2	FALSE
"alma"	2	FALSE
"ALP's"	2	FALSE
"Alroy"	2	FALSE
"alterthat"	2	FALSE
"Althorps"	2	FALSE
"alwaysbe"	2	FALSE
"amajority"	2	FALSE
"aman"	2	FALSE
"amatter"	2	FALSE
"Ambon"	2	FALSE
"amember"	2	FALSE
"amglad"	2	FALSE
"AMIEU"	2	FALSE
"amin"	2	FALSE
"amountsto"	2	FALSE
"amprepared"	2	FALSE
"amsure"	2	FALSE
"Amundsen"	2	FALSE
"AMWSU"	2	FALSE
"amy"	2	FALSE
"an3"	2	FALSE
"anamendment"	2	FALSE
"ances"	2	FALSE
"and1d"	2	FALSE
"andb"	2	FALSE
"andhe"	2	FALSE
"andis"	2	FALSE
"andprevent"	2	FALSE
"Andresen"	2	FALSE
"andsold"	2	FALSE
"andthat"	2	FALSE
"andwhich"	2	FALSE
"andwill"	2	FALSE
"andwould"	2	FALSE
"AngloSaxon"	2	FALSE
"anm"	2	FALSE
"Annandale"	2	FALSE
"Annecy"	2	FALSE
"annexures"	2	FALSE
"Anning"	2	FALSE
"another12"	2	FALSE
"ANR"	2	FALSE
"answerto"	2	FALSE
"antarctic"	2	FALSE
"antiAustralians"	2	FALSE
"antiBritish"	2	FALSE
"antifamily"	2	FALSE
"antiImperial"	2	FALSE
"ANU"	2	FALSE
"anyfurther"	2	FALSE
"anyprivate"	2	FALSE
"anyproposal"	2	FALSE
"aparochial"	2	FALSE
"Applecross"	2	FALSE
"applegrowing"	2	FALSE
"Appleyard"	2	FALSE
"appointmentof"	2	FALSE
"aprivate"	2	FALSE
"aprovision"	2	FALSE
"ar.d"	2	FALSE
"Archerfield"	2	FALSE
"ARCHIECAMERON"	2	FALSE
"Ardross"	2	FALSE
"arecharged"	2	FALSE
"areissued"	2	FALSE
"aremade"	2	FALSE
"aremany"	2	FALSE
"arenow"	2	FALSE
"aresuch"	2	FALSE
"aretold"	2	FALSE
"argumentwhich"	2	FALSE
"Ari"	2	FALSE
"ARL"	2	FALSE
"Armstrongs"	2	FALSE
"Arnott"	2	FALSE
"aro"	2	FALSE
"arrear"	2	FALSE
"ars"	2	FALSE
"Arscott"	2	FALSE
"ArthurFadden"	2	FALSE
"artizans"	2	FALSE
"aru"	2	FALSE
"ary"	2	FALSE
"asat"	2	FALSE
"Ashbolt"	2	FALSE
"Ashbolt's"	2	FALSE
"askthe"	2	FALSE
"asone"	2	FALSE
"aspossible"	2	FALSE
"Assemblys"	2	FALSE
"asso"	2	FALSE
"assurancethat"	2	FALSE
"aswould"	2	FALSE
"atany"	2	FALSE
"ating"	2	FALSE
"atitude"	2	FALSE
"ATN"	2	FALSE
"attache"	2	FALSE
"attemptto"	2	FALSE
"attentionof"	2	FALSE
"Atthe"	2	FALSE
"Attley"	2	FALSE
"Atyeo's"	2	FALSE
"Auditoffice"	2	FALSE
"augean"	2	FALSE
"Aus.tralians"	2	FALSE
"Ausralia"	2	FALSE
"Austair"	2	FALSE
"Austen"	2	FALSE
"Australia.It"	2	FALSE
"Australiahas"	2	FALSE
"AustraliaMinister"	2	FALSE
"Australiathat"	2	FALSE
"Australiathe"	2	FALSE
"Australiawill"	2	FALSE
"Autralian"	2	FALSE
"av"	2	FALSE
"avour"	2	FALSE
"ayear"	2	FALSE
"Ayres"	2	FALSE
"b:en"	2	FALSE
"B.A"	2	FALSE
"b.e"	2	FALSE
"B.M.A"	2	FALSE
"b'y"	2	FALSE
"b3"	2	FALSE
"Babinda"	2	FALSE
"backdowns"	2	FALSE
"Backhouse"	2	FALSE
"Baddeley"	2	FALSE
"Ballance"	2	FALSE
"ballbearings"	2	FALSE
"bally"	2	FALSE
"Balsillie"	2	FALSE
"Balwyn"	2	FALSE
"Bamyili"	2	FALSE
"Bandiana"	2	FALSE
"Bangla"	2	FALSE
"Banksmeadow"	2	FALSE
"bantling"	2	FALSE
"Bao"	2	FALSE
"Bardia"	2	FALSE
"Bartle"	2	FALSE
"Baudino"	2	FALSE
"Bav"	2	FALSE
"bave"	2	FALSE
"Bayly"	2	FALSE
"Bazeley"	2	FALSE
"bb"	2	FALSE
"Bcon"	2	FALSE
"be1s"	2	FALSE
"beable"	2	FALSE
"beany"	2	FALSE
"BEASLEY"	2	FALSE
"Beauforts"	2	FALSE
"becalled"	2	FALSE
"becarried"	2	FALSE
"becausethe"	2	FALSE
"Bechtel"	2	FALSE
"becomesa"	2	FALSE
"been1"	2	FALSE
"beenplaced"	2	FALSE
"beeri"	2	FALSE
"beestablished"	2	FALSE
"befor"	2	FALSE
"before1"	2	FALSE
"begining"	2	FALSE
"behindthe"	2	FALSE
"Bellambi"	2	FALSE
"Bellemore"	2	FALSE
"belli"	2	FALSE
"bene"	2	FALSE
"beneficiation"	2	FALSE
"Benn"	2	FALSE
"beobtained"	2	FALSE
"bepossible"	2	FALSE
"ber's"	2	FALSE
"bereplied"	2	FALSE
"Bernales"	2	FALSE
"BERNARDCORSER"	2	FALSE
"Bessell"	2	FALSE
"bethat"	2	FALSE
"bethe"	2	FALSE
"Betnelan"	2	FALSE
"Betts"	2	FALSE
"bevery"	2	FALSE
"beween"	2	FALSE
"BH"	2	FALSE
"Bialoguski"	2	FALSE
"biffed"	2	FALSE
"bility"	2	FALSE
"Bill.I"	2	FALSE
"billiardroom"	2	FALSE
"Bingera"	2	FALSE
"Binns"	2	FALSE
"Birdsville"	2	FALSE
"BjelkePetersen"	2	FALSE
"blackfellows"	2	FALSE
"Blakemore"	2	FALSE
"Blamey"	2	FALSE
"blest"	2	FALSE
"bli"	2	FALSE
"bludger"	2	FALSE
"Bns"	2	FALSE
"Boigu"	2	FALSE
"bolshevism"	2	FALSE
"bolshevists"	2	FALSE
"bon"	2	FALSE
"bonâ"	2	FALSE
"Bonney"	2	FALSE
"Bono"	2	FALSE
"boodlers"	2	FALSE
"Boorara"	2	FALSE
"Boorowa"	2	FALSE
"Boote"	2	FALSE
"bora"	2	FALSE
"boracic"	2	FALSE
"Borrie"	2	FALSE
"Bott"	2	FALSE
"Bottomley"	2	FALSE
"Boulware"	2	FALSE
"bountyfed"	2	FALSE
"bour"	2	FALSE
"Bourkestreet"	2	FALSE
"boxmakers"	2	FALSE
"bq"	2	FALSE
"Brabourne"	2	FALSE
"Braeside"	2	FALSE
"breakofgauge"	2	FALSE
"Breinl"	2	FALSE
"Brereton"	2	FALSE
"Breslau"	2	FALSE
"Brewarrina"	2	FALSE
"brickmakers"	2	FALSE
"BridgesMaxwell"	2	FALSE
"Briey"	2	FALSE
"BrigadierGeneral"	2	FALSE
"bringdown"	2	FALSE
"Brins"	2	FALSE
"Brinsmead"	2	FALSE
"BritishAustralasian"	2	FALSE
"broadbased"	2	FALSE
"Brodribb"	2	FALSE
"Brookvale"	2	FALSE
"BRUCESMITH"	2	FALSE
"Brunton"	2	FALSE
"Bt"	2	FALSE
"Buangor"	2	FALSE
"Bub"	2	FALSE
"Bulganin"	2	FALSE
"Bulimba"	2	FALSE
"bulkhandling"	2	FALSE
"Bulli"	2	FALSE
"bullocking"	2	FALSE
"Bundey"	2	FALSE
"Bungey"	2	FALSE
"Bunyip"	2	FALSE
"Burnet"	2	FALSE
"Burraneer"	2	FALSE
"Burrum"	2	FALSE
"Busbridge"	2	FALSE
"bushfires"	2	FALSE
"bushranging"	2	FALSE
"busi"	2	FALSE
"businesss"	2	FALSE
"butazolidine"	2	FALSE
"ButI"	2	FALSE
"butterbox"	2	FALSE
"butthe"	2	FALSE
"Butthey"	2	FALSE
"buv"	2	FALSE
"byelections"	2	FALSE
"Bylands"	2	FALSE
"bymeans"	2	FALSE
"byrne"	2	FALSE
"bythehonorable"	2	FALSE
"C.B"	2	FALSE
"C.E.M.A"	2	FALSE
"c.f"	2	FALSE
"C.S.M"	2	FALSE
"ca.n"	2	FALSE
"caa"	2	FALSE
"Cabient"	2	FALSE
"cabman"	2	FALSE
"Caboolture"	2	FALSE
"Cadd"	2	FALSE
"cadetship"	2	FALSE
"cai"	2	FALSE
"calledup"	2	FALSE
"Callinan"	2	FALSE
"cando"	2	FALSE
"canesugar"	2	FALSE
"cannotbe"	2	FALSE
"canwe"	2	FALSE
"Caravelles"	2	FALSE
"Cargelligo"	2	FALSE
"Carlyle's"	2	FALSE
"Carnahan"	2	FALSE
"carr"	2	FALSE
"Carreras"	2	FALSE
"carriedon"	2	FALSE
"Carrodus"	2	FALSE
"carryout"	2	FALSE
"case3"	2	FALSE
"caseof"	2	FALSE
"casesof"	2	FALSE
"Castieau"	2	FALSE
"catchcry"	2	FALSE
"cate"	2	FALSE
"cau"	2	FALSE
"cavendish"	2	FALSE
"cedent"	2	FALSE
"cel"	2	FALSE
"centered"	2	FALSE
"ch"	2	FALSE
"chaffcutters"	2	FALSE
"CHAIRMAN.If"	2	FALSE
"Cham"	2	FALSE
"charged1"	2	FALSE
"Charleville"	2	FALSE
"Charteris"	2	FALSE
"Chataway"	2	FALSE
"cheapjack"	2	FALSE
